"dia";"hora";"valentina/002/humidity";"valentina/002/temperature"
"2013-04-11";"03:44:38";86.1;10
"2013-04-11";"03:39:37";86.2;10.3
"2013-04-11";"03:34:37";86.2;10.5
"2013-04-11";"03:29:36";86.2;10.5
"2013-04-11";"03:24:36";86.2;10.6
"2013-04-11";"03:19:35";86.2;10.6
"2013-04-11";"03:14:35";86.2;10.6
"2013-04-11";"03:09:35";81.9;11.7
"2013-04-11";"03:09:34";86.2;10.4
"2013-04-11";"03:04:34";86.2;10.4
"2013-04-11";"02:59:34";86.2;10.6
"2013-04-11";"02:54:33";86.2;10.6
"2013-04-11";"02:49:33";86.2;10.6
"2013-04-11";"02:44:32";86.2;10.5
"2013-04-11";"02:39:32";86.2;10.4
"2013-04-11";"02:34:31";86.1;10.2
"2013-04-11";"02:29:31";86.1;10
"2013-04-11";"02:24:30";86.1;10
"2013-04-11";"02:19:30";86.1;10
"2013-04-11";"02:14:30";81.8;11.4
"2013-04-11";"02:14:29";86.1;9.9
"2013-04-11";"02:09:29";86.1;10
"2013-04-11";"02:04:29";86.1;10.1
"2013-04-11";"01:59:28";86.1;10
"2013-04-11";"01:54:28";86.1;10
"2013-04-11";"01:49:27";86.1;9.7
"2013-04-11";"01:44:27";86;9.4
"2013-04-11";"01:39:26";85.9;9
"2013-04-11";"01:34:26";85.9;8.8
"2013-04-11";"01:29:26";81.7;10.5
"2013-04-11";"01:29:25";85.9;9
"2013-04-11";"01:24:25";85.9;9
"2013-04-11";"01:19:25";85.9;8.6
"2013-04-11";"01:14:24";85.9;8.2
"2013-04-11";"01:09:24";85.9;8.3
"2013-04-11";"01:04:23";85.9;8.1
"2013-04-11";"00:59:23";85.9;8.3
"2013-04-11";"00:54:22";85.9;8.3
"2013-04-11";"00:49:22";85.9;8.6
"2013-04-11";"00:44:22";81.7;10
"2013-04-11";"00:44:21";85.9;8.5
"2013-04-11";"00:39:21";85.9;8.3
"2013-04-11";"00:34:21";85.9;8.5
"2013-04-11";"00:29:20";85.9;8.3
"2013-04-11";"00:24:20";85.9;8.2
"2013-04-11";"00:19:19";85.9;8.1
"2013-04-11";"00:14:19";85.9;8.3
"2013-04-11";"00:09:18";85.9;8.3
"2013-04-11";"00:04:18";85.9;8.4
"2013-04-11";"00:00:00";;
"2013-04-10";"23:59:58";;
"2013-04-10";"23:59:17";86;8.6
"2013-04-10";"23:54:17";86;8.6
"2013-04-10";"23:49:16";86;8.7
"2013-04-10";"23:44:16";86;8.7
"2013-04-10";"23:39:16";81.8;10.9
"2013-04-10";"23:39:15";86;9
"2013-04-10";"23:34:15";86;9
"2013-04-10";"23:29:15";86;9
"2013-04-10";"23:24:14";86;9.2
"2013-04-10";"23:19:14";86;9.3
"2013-04-10";"23:14:13";86;9.4
"2013-04-10";"23:09:13";86;9.3
"2013-04-10";"23:04:12";86.1;9.6
"2013-04-10";"22:59:12";86.1;9.9
"2013-04-10";"22:54:11";86.1;9.9
"2013-04-10";"22:49:11";86.2;10.1
"2013-04-10";"22:44:11";82;12
"2013-04-10";"22:44:10";86.2;10.2
"2013-04-10";"22:42:38";;
"2013-04-10";"22:39:10";86.2;10.3
"2013-04-10";"22:34:10";86.2;10.4
"2013-04-10";"22:29:09";86.3;10.8
"2013-04-10";"22:24:09";86.3;11.2
"2013-04-10";"22:19:08";86.3;11.2
"2013-04-10";"22:14:08";86.3;11.2
"2013-04-10";"22:09:07";86.3;11.1
"2013-04-10";"22:04:07";86.3;11.3
"2013-04-10";"21:59:07";82.1;13
"2013-04-10";"21:59:06";86.4;11.5
"2013-04-10";"21:54:06";86.4;11.8
"2013-04-10";"21:49:06";86.5;12.2
"2013-04-10";"21:44:05";86.5;12.7
"2013-04-10";"21:39:05";86.5;12.7
"2013-04-10";"21:34:04";86.5;12.5
"2013-04-10";"21:29:04";86.5;12.3
"2013-04-10";"21:24:03";86.5;12.4
"2013-04-10";"21:19:03";86.5;12.5
"2013-04-10";"21:14:02";86.5;12.5
"2013-04-10";"21:09:02";86.5;12.7
"2013-04-10";"21:04:02";82.1;13.2
"2013-04-10";"21:04:01";86.5;12.9
"2013-04-10";"20:59:01";86.5;13
"2013-04-10";"20:54:01";86.5;12.7
"2013-04-10";"20:49:00";86.4;12.4
"2013-04-10";"20:44:00";86.4;12.1
"2013-04-10";"20:38:59";86.3;11.5
"2013-04-10";"20:33:59";86.3;11.1
"2013-04-10";"20:28:58";86.3;11.3
"2013-04-10";"20:23:58";86.4;11.3
"2013-04-10";"20:18:57";86.4;11.5
"2013-04-10";"20:13:57";86.4;11.8
"2013-04-10";"20:08:57";82.1;12.6
"2013-04-10";"20:08:56";86.4;12
"2013-04-10";"20:03:56";86.4;12.6
"2013-04-10";"19:58:56";86.4;12.5
"2013-04-10";"19:53:55";86.4;11.9
"2013-04-10";"19:48:55";86.4;11.7
"2013-04-10";"19:43:54";86.5;12.1
"2013-04-10";"19:38:54";86.5;12.6
"2013-04-10";"19:33:53";86.5;13
"2013-04-10";"19:28:53";85.6;13.2
"2013-04-10";"19:23:53";82.1;13.3
"2013-04-10";"19:23:52";86.4;13.1
"2013-04-10";"19:18:52";85.6;13.4
"2013-04-10";"19:13:52";86.3;13.4
"2013-04-10";"19:08:51";86.6;13.2
"2013-04-10";"19:03:51";86.6;12.9
"2013-04-10";"18:58:50";86.6;13.2
"2013-04-10";"18:53:50";84.9;13.9
"2013-04-10";"18:48:49";81.6;14.1
"2013-04-10";"18:43:49";82.5;14
"2013-04-10";"18:38:48";83.1;13.8
"2013-04-10";"18:33:48";84.9;13.8
"2013-04-10";"18:28:48";82.3;14.3
"2013-04-10";"18:28:47";86.1;13.6
"2013-04-10";"18:23:47";86.6;13.4
"2013-04-10";"18:18:47";86.6;13.2
"2013-04-10";"18:13:46";86.7;13.4
"2013-04-10";"18:08:46";86.7;13.5
"2013-04-10";"18:03:45";86.7;13.6
"2013-04-10";"17:58:45";86.7;13.7
"2013-04-10";"17:53:44";86.7;13.8
"2013-04-10";"17:48:44";86.7;13.9
"2013-04-10";"17:43:43";86.7;14.1
"2013-04-10";"17:38:43";86.7;14.4
"2013-04-10";"17:33:42";83.9;14.7
"2013-04-10";"17:28:42";84;14.7
"2013-04-10";"17:23:41";83.9;14.6
"2013-04-10";"17:18:41";84.7;14.6
"2013-04-10";"17:13:40";85;14.4
"2013-04-10";"17:08:40";85.8;14.4
"2013-04-10";"17:03:39";83.8;14.8
"2013-04-10";"16:58:39";82.7;15
"2013-04-10";"16:53:38";81.2;15.2
"2013-04-10";"16:48:38";78;15.7
"2013-04-10";"16:43:38";70.3;18.7
"2013-04-10";"16:43:37";75;16.3
"2013-04-10";"16:38:37";74.2;16.4
"2013-04-10";"16:33:37";65.8;19.6
"2013-04-10";"16:33:36";70.9;17.3
"2013-04-10";"16:28:36";68.6;17.9
"2013-04-10";"16:23:36";71.3;17.7
"2013-04-10";"16:18:35";69.1;17.7
"2013-04-10";"16:13:35";72.1;17.8
"2013-04-10";"16:08:34";74.5;17.4
"2013-04-10";"16:03:34";74.6;17.3
"2013-04-10";"15:58:33";76.6;16.8
"2013-04-10";"15:53:33";78.2;16.3
"2013-04-10";"15:48:32";79.5;16.4
"2013-04-10";"15:43:32";82;15.8
"2013-04-10";"15:38:32";73.1;18.9
"2013-04-10";"15:38:31";80.5;16
"2013-04-10";"15:33:31";80.3;16.3
"2013-04-10";"15:28:31";79.7;16.4
"2013-04-10";"15:23:30";75.5;17
"2013-04-10";"15:18:30";79.4;16.3
"2013-04-10";"15:13:29";80.2;16.1
"2013-04-10";"15:08:29";76.9;16.3
"2013-04-10";"15:03:28";75.3;16.7
"2013-04-10";"14:58:28";68.8;18
"2013-04-10";"14:53:27";60.9;19.7
"2013-04-10";"14:48:27";39.7;25.8
"2013-04-10";"14:43:26";42.2;23.4
"2013-04-10";"14:38:26";39.5;23.1
"2013-04-10";"14:37:37";;
"2013-04-10";"14:33:25";25.5;29.2
"2013-04-10";"14:28:25";30.4;27.6
"2013-04-10";"14:23:24";31.8;28.9
"2013-04-10";"14:18:24";31.6;29
"2013-04-10";"14:18:14";;
"2013-04-10";"14:13:24";49;22.2
"2013-04-10";"14:13:23";48.3;22.2
"2013-04-10";"14:08:23";48.3;20.6
"2013-04-10";"14:03:23";53.6;19.3
"2013-04-10";"13:58:22";53.6;18.5
"2013-04-10";"13:53:22";61;18.1
"2013-04-10";"13:48:21";54.9;18.4
"2013-04-10";"13:43:21";55.5;18.7
"2013-04-10";"13:38:20";57.2;19.3
"2013-04-10";"13:33:20";58.6;19.6
"2013-04-10";"13:28:19";58.6;20
"2013-04-10";"13:23:19";64.9;19
"2013-04-10";"13:18:19";59;20.1
"2013-04-10";"13:18:18";61.2;19.2
"2013-04-10";"13:13:18";52.9;19.9
"2013-04-10";"13:08:18";54.4;21.4
"2013-04-10";"13:08:17";54.1;20.2
"2013-04-10";"13:03:17";47.5;21.2
"2013-04-10";"12:58:17";54.1;21.3
"2013-04-10";"12:53:16";49.7;22
"2013-04-10";"12:48:16";42.6;23.7
"2013-04-10";"12:43:15";47.8;22.7
"2013-04-10";"12:38:15";50.2;21.6
"2013-04-10";"12:33:14";51.4;22.3
"2013-04-10";"12:28:14";48.3;22.6
"2013-04-10";"12:18:13";49.6;22.7
"2013-04-10";"12:13:12";48;21.9
"2013-04-10";"12:08:12";53.8;20.5
"2013-04-10";"12:03:11";60.1;19.4
"2013-04-10";"11:58:11";60.1;19.3
"2013-04-10";"11:53:11";64.7;20.7
"2013-04-10";"11:53:10";64.5;18.4
"2013-04-10";"11:48:10";67;18.2
"2013-04-10";"11:43:10";69.8;17.7
"2013-04-10";"11:38:09";63.9;18.7
"2013-04-10";"11:33:09";48.3;20.9
"2013-04-10";"11:28:08";44.4;21.7
"2013-04-10";"11:23:08";42;22.9
"2013-04-10";"11:20:13";;
"2013-04-10";"11:18:07";36.4;25.2
"2013-04-10";"11:13:07";36.1;26.9
"2013-04-10";"11:08:06";34.9;27.9
"2013-04-10";"11:03:06";38.1;27.5
"2013-04-10";"11:02:34";;
"2013-04-10";"10:59:41";;
"2013-04-10";"10:58:05";36.9;26.8
"2013-04-10";"10:56:24";;
"2013-04-10";"10:53:05";35.5;26.5
"2013-04-10";"10:49:28";;
"2013-04-10";"10:48:04";36;26.8
"2013-04-10";"10:44:33";;
"2013-04-10";"10:43:04";37.9;25.4
"2013-04-10";"10:39:22";;
"2013-04-10";"10:38:17";;
"2013-04-10";"10:38:03";36.2;26.2
"2013-04-10";"10:33:03";42.8;24.5
"2013-04-10";"10:28:03";44.8;24.6
"2013-04-10";"10:28:02";42.4;24.1
"2013-04-10";"10:23:02";47.5;22.1
"2013-04-10";"10:18:02";58;22.6
"2013-04-10";"10:18:01";47.5;22
"2013-04-10";"10:13:01";48.6;21.2
"2013-04-10";"10:08:01";54.2;20.2
"2013-04-10";"10:03:00";50.3;21
"2013-04-10";"09:58:00";49.5;20.7
"2013-04-10";"09:52:59";49.8;20.8
"2013-04-10";"09:47:59";53.2;20.8
"2013-04-10";"09:42:58";51.8;20.9
"2013-04-10";"09:37:58";49.4;21.6
"2013-04-10";"09:32:57";50.5;20.2
"2013-04-10";"09:27:57";44.9;22.9
"2013-04-10";"09:22:56";42.8;24.4
"2013-04-10";"09:17:56";44.1;24.3
"2013-04-10";"09:12:56";46.6;25.3
"2013-04-10";"09:12:55";45.9;23.3
"2013-04-10";"09:07:55";49.4;22.4
"2013-04-10";"09:02:55";45.6;24.5
"2013-04-10";"09:02:54";48.5;22.9
"2013-04-10";"08:57:54";52.4;20.6
"2013-04-10";"08:52:54";54;20.7
"2013-04-10";"08:47:53";52.3;21.3
"2013-04-10";"08:42:53";53.5;21.4
"2013-04-10";"08:37:52";53.4;21
"2013-04-10";"08:32:52";57.1;20.3
"2013-04-10";"08:27:51";58.9;19.6
"2013-04-10";"08:22:51";59.1;19.1
"2013-04-10";"08:17:51";55;21.9
"2013-04-10";"08:17:50";61.4;19.3
"2013-04-10";"08:12:50";62;18.9
"2013-04-10";"08:07:50";63.8;18.7
"2013-04-10";"08:02:49";65.5;17.8
"2013-04-10";"07:57:49";67.1;17.6
"2013-04-10";"07:52:48";65.3;18.1
"2013-04-10";"07:47:48";68.5;17.6
"2013-04-10";"07:42:47";70.4;16.7
"2013-04-10";"07:37:47";70.6;16.9
"2013-04-10";"07:32:47";76.5;15.9
"2013-04-10";"07:27:46";73.9;15.8
"2013-04-10";"07:22:46";75.4;15.7
"2013-04-10";"07:12:45";81;14.9
"2013-04-10";"07:07:44";86.3;13.5
"2013-04-10";"07:02:44";86.5;12.6
"2013-04-10";"06:57:43";86.4;12.1
"2013-04-10";"06:52:43";86.3;10.9
"2013-04-10";"06:47:42";86.3;11
"2013-04-10";"06:42:42";86.3;10.7
"2013-04-10";"06:37:41";86.2;10.6
"2013-04-10";"06:33:06";;
"2013-04-10";"06:32:41";86.2;10.4
"2013-04-10";"06:27:40";86.1;10
"2013-04-10";"06:22:40";86.1;9.5
"2013-04-10";"06:17:40";81.8;10.9
"2013-04-10";"06:17:39";86.1;9.3
"2013-04-10";"06:12:39";86.1;9.2
"2013-04-10";"06:07:39";86.1;9.1
"2013-04-10";"06:02:38";86.1;9.2
"2013-04-10";"05:57:38";86.1;9.2
"2013-04-10";"05:52:37";86.1;9.5
"2013-04-10";"05:47:37";86.2;9.6
"2013-04-10";"05:42:36";86.2;9.7
"2013-04-10";"05:37:36";86.2;10
"2013-04-10";"05:32:35";86.2;10.2
"2013-04-10";"05:27:35";86.3;10.6
"2013-04-10";"05:22:34";86.2;10.6
"2013-04-10";"05:17:34";86.2;10.6
"2013-04-10";"05:12:34";81.9;11.5
"2013-04-10";"05:12:33";86.2;10.5
"2013-04-10";"05:07:33";86.2;10.4
"2013-04-10";"05:02:33";86.2;10.3
"2013-04-10";"04:57:32";86.2;10.2
"2013-04-10";"04:52:32";86.1;10
"2013-04-10";"04:47:31";86.1;9.8
"2013-04-10";"04:42:31";86.1;9.7
"2013-04-10";"04:37:30";86.1;9.6
"2013-04-10";"04:32:30";86.1;9.8
"2013-04-10";"04:27:29";86.1;9.7
"2013-04-10";"04:22:29";86.1;9.6
"2013-04-10";"04:17:29";81.8;11
"2013-04-10";"04:17:28";86.1;9.6
"2013-04-10";"04:12:28";86.1;9.6
"2013-04-10";"04:07:28";81.8;11
"2013-04-10";"04:07:27";86.1;9.6
"2013-04-10";"04:02:27";86.1;9.5
"2013-04-10";"03:57:27";86.1;9.4
"2013-04-10";"03:52:26";86.1;9.6
"2013-04-10";"03:47:26";86.1;9.7
"2013-04-10";"03:42:25";86.1;9.7
"2013-04-10";"03:37:25";86.2;9.8
"2013-04-10";"03:32:24";86.2;10
"2013-04-10";"03:27:24";86.2;10.2
"2013-04-10";"03:22:23";86.3;10.5
"2013-04-10";"03:20:49";;
"2013-04-10";"03:17:23";86.3;10.8
"2013-04-10";"03:12:43";86.3;11
"2013-04-10";"03:07:42";86.3;11.1
"2013-04-10";"03:02:42";86.3;11.3
"2013-04-10";"02:57:41";86.3;11.4
"2013-04-10";"02:52:41";86.3;11.3
"2013-04-10";"02:47:40";86.3;11.4
"2013-04-10";"02:42:40";86.3;11.4
"2013-04-10";"02:37:39";86.3;11.3
"2013-04-10";"02:32:39";86.3;11.2
"2013-04-10";"02:27:38";86.3;11.2
"2013-04-10";"02:24:20";;
"2013-04-10";"02:22:38";86.3;11
"2013-04-10";"02:17:38";81.9;11.9
"2013-04-10";"02:17:37";86.3;10.8
"2013-04-10";"02:12:37";86.2;10.4
"2013-04-10";"02:07:37";86.2;10.2
"2013-04-10";"02:02:36";86.2;10.3
"2013-04-10";"01:57:36";86.2;10.1
"2013-04-10";"01:52:35";86.2;9.9
"2013-04-10";"01:47:35";86.2;9.9
"2013-04-10";"01:42:34";86.2;10
"2013-04-10";"01:37:34";86.2;10.2
"2013-04-10";"01:32:33";86.2;10.4
"2013-04-10";"01:28:31";;
"2013-04-10";"01:27:33";86.3;10.4
"2013-04-10";"01:22:32";86.3;10.6
"2013-04-10";"01:17:32";86.3;11
"2013-04-10";"01:12:31";86.3;11.2
"2013-04-10";"01:07:31";86.3;11.4
"2013-04-10";"01:02:30";86.3;11.5
"2013-04-10";"00:57:30";86.3;11.4
"2013-04-10";"00:52:30";82;12.6
"2013-04-10";"00:52:29";86.3;11.2
"2013-04-10";"00:47:29";86.3;11
"2013-04-10";"00:42:29";86.3;11
"2013-04-10";"00:37:28";86.4;11.2
"2013-04-10";"00:32:28";86.4;11.3
"2013-04-10";"00:27:27";86.4;11.6
"2013-04-10";"00:22:27";86.4;11.9
"2013-04-10";"00:17:26";86.4;12
"2013-04-10";"00:12:26";86.4;11.9
"2013-04-10";"00:07:25";86.4;11.8
"2013-04-10";"00:02:25";86.4;11.6
"2013-04-09";"23:57:24";86.4;11.4
"2013-04-09";"23:52:24";86.4;11.6
"2013-04-09";"23:47:23";86.5;12
"2013-04-09";"23:42:23";86.5;12.2
"2013-04-09";"23:37:22";86.5;12.5
"2013-04-09";"23:32:22";86.5;12.8
"2013-04-09";"23:27:21";86.5;12.8
"2013-04-09";"23:22:21";86.5;12.8
"2013-04-09";"23:17:20";86.5;12.8
"2013-04-09";"23:12:20";86.5;12.7
"2013-04-09";"23:07:19";86.5;12.8
"2013-04-09";"23:02:19";86.5;12.7
"2013-04-09";"22:57:18";86.5;12.7
"2013-04-09";"22:52:18";86.5;12.6
"2013-04-09";"22:47:18";82.1;13.4
"2013-04-09";"22:47:17";86.5;12.6
"2013-04-09";"22:42:17";86.5;12.6
"2013-04-09";"22:37:17";86.5;12.5
"2013-04-09";"22:32:16";86.5;12.3
"2013-04-09";"22:27:16";86.4;12.2
"2013-04-09";"22:22:15";86.4;12
"2013-04-09";"22:17:15";86.4;11.8
"2013-04-09";"22:12:14";86.4;11.7
"2013-04-09";"22:07:14";86.3;11.6
"2013-04-09";"22:02:13";86.3;11.4
"2013-04-09";"21:57:13";86.3;11.1
"2013-04-09";"21:52:12";86.3;10.8
"2013-04-09";"21:49:32";;
"2013-04-09";"21:47:52";;
"2013-04-09";"21:47:12";86.2;10.3
"2013-04-09";"21:42:11";86.2;10.3
"2013-04-09";"21:37:11";86.2;10.3
"2013-04-09";"21:32:11";82;12.1
"2013-04-09";"21:32:10";86.2;10.3
"2013-04-09";"21:27:10";86.3;10.7
"2013-04-09";"21:22:10";86.3;10.8
"2013-04-09";"21:17:09";86.3;10.8
"2013-04-09";"21:12:09";86.3;10.8
"2013-04-09";"21:07:08";86.4;11.2
"2013-04-09";"21:02:08";86.4;11.3
"2013-04-09";"20:57:07";86.4;11.6
"2013-04-09";"20:52:07";86.4;11.6
"2013-04-09";"20:47:06";86.4;11.7
"2013-04-09";"20:42:06";86.4;11.8
"2013-04-09";"20:37:06";82.2;13.4
"2013-04-09";"20:37:05";86.5;12
"2013-04-09";"20:32:05";86.5;12
"2013-04-09";"20:27:05";86.5;12.1
"2013-04-09";"20:22:04";86.5;12.3
"2013-04-09";"20:17:04";86.5;12.3
"2013-04-09";"20:12:03";86.5;12.7
"2013-04-09";"20:07:03";86.6;13.3
"2013-04-09";"20:02:02";86.6;13.2
"2013-04-09";"19:57:02";86.6;13.3
"2013-04-09";"19:52:01";86.6;13.4
"2013-04-09";"19:47:01";86.6;13.3
"2013-04-09";"19:42:00";86.6;13.3
"2013-04-09";"19:37:00";86.6;13.3
"2013-04-09";"19:31:59";86.6;13.3
"2013-04-09";"19:26:59";86.6;13.3
"2013-04-09";"19:21:58";86.6;13.1
"2013-04-09";"19:16:58";86.5;12.7
"2013-04-09";"19:11:58";82.2;14
"2013-04-09";"19:11:57";86.5;12.8
"2013-04-09";"19:06:57";86.5;12.5
"2013-04-09";"19:01:57";82.3;14.1
"2013-04-09";"19:01:56";86.5;12.5
"2013-04-09";"18:56:56";86.5;12.7
"2013-04-09";"18:51:56";86.6;12.8
"2013-04-09";"18:46:55";86.6;12.8
"2013-04-09";"18:41:55";86.6;13
"2013-04-09";"18:36:54";86.6;13
"2013-04-09";"18:31:54";86.6;13.3
"2013-04-09";"18:26:53";86.7;13.5
"2013-04-09";"18:21:53";86.7;13.6
"2013-04-09";"18:16:52";86.7;13.9
"2013-04-09";"18:11:52";86.7;14.1
"2013-04-09";"18:06:52";82.4;15.7
"2013-04-09";"18:06:51";86.8;14.4
"2013-04-09";"18:01:51";86.3;14.7
"2013-04-09";"17:56:51";85.9;15.1
"2013-04-09";"17:51:50";83.6;15.5
"2013-04-09";"17:46:50";80.7;15.9
"2013-04-09";"17:41:49";78.2;16.2
"2013-04-09";"17:36:49";76.4;16.5
"2013-04-09";"17:31:48";73.9;17.1
"2013-04-09";"17:26:48";74.2;17
"2013-04-09";"17:21:47";69.2;17.9
"2013-04-09";"17:16:47";60.8;19.8
"2013-04-09";"17:11:46";62.6;19.7
"2013-04-09";"17:06:46";60.9;19.7
"2013-04-09";"17:01:45";54.7;21.3
"2013-04-09";"16:56:45";56.2;21
"2013-04-09";"16:51:45";52.7;23.5
"2013-04-09";"16:51:44";52.8;21.9
"2013-04-09";"16:46:44";46.3;22.7
"2013-04-09";"16:41:44";48.8;24.8
"2013-04-09";"16:41:43";38.3;25.7
"2013-04-09";"16:36:43";36.3;27.1
"2013-04-09";"16:31:43";35.7;26.4
"2013-04-09";"16:28:51";;
"2013-04-09";"16:26:42";33.6;27.7
"2013-04-09";"16:21:42";30.5;29.3
"2013-04-09";"16:16:41";29.2;28.1
"2013-04-09";"16:11:41";30.9;28.8
"2013-04-09";"16:06:40";24.6;31.1
"2013-04-09";"16:01:40";24.2;32.5
"2013-04-09";"15:56:39";25.2;31.5
"2013-04-09";"15:51:39";24.8;31.6
"2013-04-09";"15:46:38";27.5;30.6
"2013-04-09";"15:41:38";34.9;27.5
"2013-04-09";"15:36:37";36.1;27.1
"2013-04-09";"15:33:57";;
"2013-04-09";"15:31:37";40.4;24.8
"2013-04-09";"15:26:37";27.5;29.6
"2013-04-09";"15:21:36";28.6;30.4
"2013-04-09";"15:16:36";29.4;30.5
"2013-04-09";"15:11:35";26.7;32.3
"2013-04-09";"15:06:35";30.6;28.9
"2013-04-09";"15:01:34";29.6;28.3
"2013-04-09";"14:56:34";38.9;25.7
"2013-04-09";"14:51:33";32.5;27.6
"2013-04-09";"14:46:33";31.8;29.2
"2013-04-09";"14:41:33";26.1;34.4
"2013-04-09";"14:41:32";25.8;31.6
"2013-04-09";"14:36:32";37.9;25.4
"2013-04-09";"14:31:32";24.5;32
"2013-04-09";"14:26:31";23.3;32
"2013-04-09";"14:21:31";29.1;30.5
"2013-04-09";"14:16:30";31.4;28.6
"2013-04-09";"14:11:30";37.5;25.9
"2013-04-09";"14:06:29";32.8;28.6
"2013-04-09";"14:01:29";29.9;29.4
"2013-04-09";"13:56:28";32.9;28.9
"2013-04-09";"13:51:28";35.9;27.3
"2013-04-09";"13:46:27";35;28.3
"2013-04-09";"13:41:27";35;27.7
"2013-04-09";"13:36:26";35.9;27.7
"2013-04-09";"13:31:26";37.6;26.3
"2013-04-09";"13:26:25";42.2;25.3
"2013-04-09";"13:21:25";44.7;24.3
"2013-04-09";"13:16:24";55.2;21.9
"2013-04-09";"13:11:24";58.7;20.4
"2013-04-09";"13:06:23";58.4;20.2
"2013-04-09";"13:01:23";59.2;19.9
"2013-04-09";"12:56:23";54.7;23.8
"2013-04-09";"12:56:22";56.7;20.5
"2013-04-09";"12:51:22";59.8;19.4
"2013-04-09";"12:46:22";56.6;20.3
"2013-04-09";"12:41:21";53.9;21.6
"2013-04-09";"12:36:21";48.8;23.3
"2013-04-09";"12:31:20";45;23.8
"2013-04-09";"12:26:20";49.5;22.3
"2013-04-09";"12:21:19";53.5;21.9
"2013-04-09";"12:16:19";51.5;21.4
"2013-04-09";"12:11:18";61.8;19.1
"2013-04-09";"12:06:18";63.4;18.6
"2013-04-09";"12:01:17";59.5;19.4
"2013-04-09";"11:56:17";60.3;19.5
"2013-04-09";"11:51:16";59.5;19.3
"2013-04-09";"11:46:16";61.8;18.5
"2013-04-09";"11:41:16";59.6;22
"2013-04-09";"11:41:15";63;18.4
"2013-04-09";"11:36:15";71;17.4
"2013-04-09";"11:31:15";67.1;17.7
"2013-04-09";"11:26:14";64;18.7
"2013-04-03";"09:07:22";54;19.5
"2013-04-03";"09:02:21";54.5;18.8
"2013-04-03";"08:57:21";52.5;20.2
"2013-04-03";"08:52:20";54;20.6
"2013-04-03";"08:47:20";56.1;19.5
"2013-04-03";"08:37:19";59.6;18.2
"2013-04-03";"08:32:19";61.5;20.7
"2013-04-03";"08:32:18";61.4;17.8
"2013-04-03";"08:27:18";62.7;17.3
"2013-04-03";"08:22:18";66.2;17.2
"2013-04-03";"08:12:17";72.7;15.6
"2013-04-03";"08:07:16";70.7;15.4
"2013-04-03";"07:57:15";74.8;14.4
"2013-04-03";"07:52:15";79.2;14
"2013-04-03";"07:47:15";82.2;14.8
"2013-04-03";"07:47:14";86.3;12.4
"2013-04-03";"07:42:14";86.3;11.8
"2013-04-03";"07:37:14";86.4;11.5
"2013-04-03";"07:32:13";86.4;11.5
"2013-04-03";"07:27:13";86.4;11.5
"2013-04-03";"07:22:12";86.4;11.4
"2013-04-03";"07:17:22";;
"2013-04-03";"07:17:12";86.3;11
"2013-04-03";"07:12:11";86.2;10.4
"2013-04-03";"07:07:11";86.2;10
"2013-04-03";"07:02:10";86.1;9.6
"2013-04-03";"06:57:10";85.9;8.9
"2013-04-03";"06:52:09";85.9;8.4
"2013-04-03";"06:47:09";85.9;8.4
"2013-04-03";"06:42:08";85.8;8.1
"2013-04-03";"06:37:08";85.8;7.7
"2013-04-03";"06:32:08";85.8;7.5
"2013-04-03";"06:27:07";85.8;7.2
"2013-04-03";"06:22:07";85.8;7.2
"2013-04-03";"06:17:06";85.7;7
"2013-04-03";"06:07:05";85.7;6.7
"2013-04-03";"06:02:05";85.7;6.6
"2013-04-03";"05:57:05";81.4;8.2
"2013-04-03";"05:57:04";85.7;6.6
"2013-04-03";"05:52:04";85.7;6.6
"2013-04-03";"05:47:04";85.7;6.7
"2013-04-03";"05:42:03";85.7;6.6
"2013-04-03";"05:37:03";85.7;6.6
"2013-04-03";"05:32:02";85.7;6.4
"2013-04-03";"05:27:02";85.7;6.4
"2013-04-03";"05:22:01";85.7;6.4
"2013-04-03";"05:17:01";85.7;6.6
"2013-04-03";"05:12:01";81.4;8.1
"2013-04-03";"05:12:00";85.7;6.8
"2013-04-03";"05:07:00";85.7;6.6
"2013-04-03";"05:02:00";85.7;6.3
"2013-04-03";"04:56:59";85.7;6.4
"2013-04-03";"04:51:59";85.7;6.4
"2013-04-03";"04:46:58";85.7;6.1
"2013-04-03";"04:41:58";85.7;6.6
"2013-04-03";"04:36:58";81.5;8.5
"2013-04-03";"04:36:57";85.7;6.6
"2013-04-03";"04:31:57";85.7;6.7
"2013-04-03";"04:26:57";85.7;6.7
"2013-04-03";"04:21:56";85.7;6.8
"2013-04-03";"04:16:56";85.7;6.9
"2013-04-03";"04:11:55";85.8;7.2
"2013-04-03";"04:06:55";85.8;7.3
"2013-04-03";"04:01:55";81.5;8.9
"2013-04-03";"04:01:54";85.8;7.3
"2013-04-03";"03:56:54";85.8;7.5
"2013-04-03";"03:51:54";85.8;7.5
"2013-04-03";"03:46:53";85.8;7.5
"2013-04-03";"03:41:53";85.8;7.4
"2013-04-03";"03:36:52";85.8;7.4
"2013-04-03";"03:31:52";85.8;7.6
"2013-04-03";"03:26:51";85.8;7.6
"2013-04-03";"03:21:51";85.8;7.7
"2013-04-03";"03:16:50";85.8;7.8
"2013-04-03";"03:11:50";85.8;7.9
"2013-04-03";"03:06:49";85.8;8.1
"2013-04-03";"03:01:49";85.8;8.3
"2013-04-03";"02:56:48";85.8;8.2
